track_popularity,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,album_songs,popular,genre_pop,genre_rap,genre_dance pop,genre_hip hop,genre_pop rap,genre_rock,genre_r&b,genre_trap,genre_urban contemporary,genre_southern hip hop,genre_modern rock,genre_electro,genre_edm,genre_canadian pop,genre_house
67,74,0.331,0.558,2.0,74.0,1.0,0.031,0.0689,1.96e-06,0.124,0.0985,150.19,303120.0,2,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66,77,0.793,0.568,1.0,69.0,1.0,0.0459,0.0478,3.57e-05,0.0304,0.806,100.005,269400.0,3,False,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0
65,57,0.771,0.673,8.0,70.0,1.0,0.366,0.0293,2.97e-06,0.364,0.947,90.361,220960.0,2,False,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
65,66,0.772,0.665,8.0,59.0,1.0,0.0349,0.0136,0.012,0.0905,0.838,115.138,242587.0,3,False,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
65,64,0.522,0.934,6.0,81.0,0.0,0.0369,0.00107,0.0652,0.418,0.46,143.997,235413.0,1,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65,64,0.538,0.677,0.0,78.0,1.0,0.187,0.00541,0.0,0.236,0.913,132.346,214200.0,1,False,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0
65,65,0.723,0.84,1.0,54.0,0.0,0.0608,0.0619,0.0,0.0945,0.827,94.332,239267.0,1,False,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
65,69,0.727,0.515,2.0,81.0,0.0,0.0289,0.241,3.74e-06,0.124,0.695,89.488,262227.0,3,False,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
64,79,0.624,0.85,0.0,67.0,0.0,0.0756,0.00234,0.0,0.0621,0.615,98.525,210693.0,3,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
64,78,0.853,0.811,6.0,69.0,0.0,0.0646,0.0439,0.000307,0.0703,0.9,114.964,283627.0,3,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
64,78,0.682,0.894,0.0,23.0,0.0,0.0727,0.0381,0.0,0.416,0.845,95.992,198600.0,3,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
64,75,0.668,0.739,4.0,69.0,1.0,0.0308,0.0383,0.0,0.13,0.571,131.918,231467.0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,64,0.512,0.909,2.0,84.0,1.0,0.0374,0.00117,0.0282,0.243,0.137,143.034,208933.0,1,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64,46,0.859,0.625,9.0,62.0,0.0,0.13,0.0296,0.0,0.0537,0.71,102.072,222560.0,1,False,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
64,79,0.778,0.761,2.0,74.0,1.0,0.0525,0.141,4.6e-05,0.0441,0.923,107.288,228000.0,4,False,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
64,75,0.581,0.651,7.0,74.0,1.0,0.0392,0.143,1.05e-05,0.107,0.146,151.959,264600.0,2,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63,67,0.707,0.765,1.0,66.0,1.0,0.0341,0.0163,0.0,0.0627,0.923,97.005,211413.0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,65,0.655,0.649,1.0,75.0,0.0,0.089,0.0793,0.000393,0.117,0.759,86.968,229867.0,1,False,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
63,72,0.574,0.691,6.0,70.0,1.0,0.035,0.0826,1.65e-05,0.149,0.195,91.969,259773.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
63,74,0.921,0.668,7.0,94.0,1.0,0.235,0.0949,0.0,0.592,0.892,131.059,296587.0,1,False,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
63,55,0.499,0.72,8.0,95.0,1.0,0.0286,0.00466,0.00303,0.122,0.652,96.103,217680.0,1,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
63,45,0.66,0.536,10.0,94.0,0.0,0.29,0.233,0.00669,0.111,0.775,159.963,237800.0,1,False,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
62,57,0.412,0.77,11.0,78.0,0.0,0.18,0.462,1.5e-06,0.0485,0.418,101.955,254493.0,1,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
62,78,0.534,0.543,3.0,83.0,1.0,0.0245,0.579,0.0,0.112,0.418,78.996,231067.0,3,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
61,67,0.637,0.95,8.0,64.0,1.0,0.109,0.00104,7.35e-06,0.288,0.511,142.018,200067.0,1,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
61,61,0.328,0.726,3.0,59.0,1.0,0.0312,0.0286,0.000643,0.167,0.21,134.639,277387.0,1,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
61,45,0.449,0.776,2.0,74.0,1.0,0.0322,0.00171,0.0,0.0698,0.198,148.11,269307.0,1,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
61,66,0.513,0.82,7.0,73.0,1.0,0.0299,0.00192,2.83e-06,0.504,0.52,99.952,269400.0,1,False,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
61,69,0.567,0.58,4.0,76.0,0.0,0.223,0.0084,5.37e-06,0.0342,0.46,157.596,265707.0,3,False,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
60,41,0.701,0.677,11.0,81.0,0.0,0.147,0.0737,0.000162,0.187,0.367,99.271,226440.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,66,0.705,0.872,11.0,55.0,0.0,0.126,0.0618,0.0,0.227,0.75,93.628,207040.0,3,False,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
60,74,0.405,0.632,2.0,71.0,1.0,0.0273,0.0316,0.00251,0.112,0.141,145.936,292853.0,2,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60,70,0.338,0.685,1.0,71.0,1.0,0.0322,0.00052,0.000512,0.109,0.221,102.192,238173.0,1,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59,56,0.74,0.845,6.0,58.0,0.0,0.0338,0.00287,6.23e-06,0.115,0.749,126.607,236427.0,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
59,76,0.597,0.97,4.0,77.0,0.0,0.0502,0.000385,0.205,0.133,0.717,114.999,211507.0,1,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59,50,0.955,0.839,3.0,53.0,0.0,0.127,0.0934,0.000175,0.099,0.825,108.955,222547.0,2,False,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
58,75,0.652,0.41,4.0,92.0,0.0,0.158,0.333,0.0,0.064,0.495,75.09,303333.0,2,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57,70,0.697,0.793,6.0,67.0,0.0,0.323,0.0844,0.0,0.0619,0.56,89.767,238600.0,1,False,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
57,72,0.414,0.572,8.0,59.0,1.0,0.0311,0.163,0.0,0.115,0.16,145.184,228280.0,2,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
57,53,0.791,0.863,3.0,78.0,0.0,0.151,0.317,1.13e-06,0.27,0.742,97.035,264653.0,1,False,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
56,63,0.489,0.757,11.0,60.0,0.0,0.0926,0.00981,0.0,0.234,0.567,168.004,267160.0,1,False,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
56,75,0.777,0.852,11.0,72.0,1.0,0.0295,0.0299,0.000498,0.145,0.877,125.994,208040.0,2,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55,73,0.718,0.69,10.0,64.0,0.0,0.265,0.106,0.0,0.271,0.774,93.401,172240.0,1,False,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
55,79,0.792,0.797,0.0,71.0,0.0,0.0901,0.062,0.00325,0.0896,0.491,123.993,276360.0,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55,74,0.777,0.751,1.0,75.0,1.0,0.133,0.245,0.0,0.1,0.191,177.894,272293.0,1,False,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
55,73,0.814,0.852,2.0,79.0,1.0,0.401,0.0958,1.32e-06,0.0288,0.717,184.682,295347.0,1,False,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
55,34,0.705,0.717,4.0,69.0,0.0,0.125,0.00369,0.461,0.0701,0.554,97.036,204400.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,57,0.73,0.849,1.0,72.0,0.0,0.0299,0.00234,2.6e-05,0.312,0.887,117.31,230013.0,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
55,61,0.667,0.808,6.0,58.0,1.0,0.238,0.239,0.0,0.298,0.712,95.075,286907.0,2,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
54,36,0.796,0.617,5.0,79.0,0.0,0.0619,0.00824,0.0,0.0495,0.72,103.858,236133.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,51,0.687,0.537,10.0,88.0,1.0,0.0305,0.561,0.0,0.107,0.264,120.023,257160.0,3,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,71,0.603,0.774,3.0,78.0,0.0,0.0428,0.0288,0.051,0.0533,0.48,124.994,238267.0,2,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,47,0.519,0.874,5.0,70.0,1.0,0.034,0.0524,0.0,0.243,0.572,96.072,206467.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,65,0.748,0.809,0.0,71.0,0.0,0.0904,0.0857,1.48e-05,0.0282,0.868,93.963,253600.0,2,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,43,0.801,0.66,5.0,91.0,0.0,0.286,0.175,9.5e-06,0.0748,0.295,93.036,212293.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,68,0.476,0.663,6.0,83.0,1.0,0.191,0.182,0.0,0.321,0.525,74.884,276360.0,1,False,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
52,49,0.542,0.589,8.0,83.0,1.0,0.0284,0.246,0.0,0.188,0.336,133.838,251280.0,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,37,0.786,0.853,9.0,91.0,0.0,0.0688,0.0499,0.0872,0.35,0.309,126.99,432147.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,51,0.837,0.765,7.0,69.0,0.0,0.0631,0.0852,7.08e-05,0.1,0.912,133.57,161200.0,3,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,81,0.902,0.72,6.0,44.0,0.0,0.347,0.26,0.0,0.0749,0.805,90.059,193467.0,4,False,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
86,69,0.743,0.446,4.0,89.0,0.0,0.0683,0.0039,0.118,0.337,0.278,123.596,232107.0,1,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
85,71,0.331,0.943,4.0,50.0,0.0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,235893.0,2,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,85,0.646,0.77,2.0,81.0,0.0,0.226,0.00249,0.0,0.0715,0.681,99.165,236133.0,4,True,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
79,79,0.741,0.824,10.0,61.0,0.0,0.0352,0.614,0.0,0.158,0.725,100.216,211666.0,4,True,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
82,78,0.834,0.699,5.0,50.0,1.0,0.178,0.111,0.0,0.131,0.809,94.086,272533.0,4,True,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
84,86,0.577,0.749,5.0,85.0,0.0,0.0279,0.599,0.0115,0.183,0.255,130.97,307880.0,4,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,83,0.554,0.978,4.0,55.0,1.0,0.131,0.111,0.0,0.0731,0.594,135.095,162600.0,3,True,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
81,78,0.892,0.714,4.0,78.0,0.0,0.141,0.201,0.000234,0.0521,0.817,100.972,267267.0,3,True,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80,66,0.614,0.568,7.0,73.0,0.0,0.0276,0.00797,0.0,0.0997,0.516,107.849,293960.0,1,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
79,88,0.668,0.824,5.0,61.0,0.0,0.137,0.0017,3.05e-06,0.0426,0.185,163.961,339547.0,4,True,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
78,60,0.603,0.834,5.0,76.0,0.0,0.0417,0.0411,0.00609,0.105,0.376,89.957,214440.0,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
78,74,0.489,0.649,9.0,70.0,1.0,0.0336,0.000603,0.713,0.101,0.77,158.009,219827.0,1,False,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
78,73,0.595,0.489,7.0,82.0,1.0,0.0271,0.497,0.0,0.119,0.0902,120.315,269973.0,1,False,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
78,75,0.423,0.714,11.0,91.0,1.0,0.045,0.00113,6.28e-06,0.0855,0.593,110.017,227250.0,1,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
77,72,0.498,0.83,6.0,71.0,0.0,0.0421,0.00461,0.0,0.139,0.453,89.342,231480.0,1,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
76,81,0.576,0.807,6.0,59.0,0.0,0.317,0.353,0.000363,0.0512,0.908,90.012,224427.0,4,False,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
76,75,0.647,0.729,5.0,79.0,1.0,0.0236,0.0206,0.0489,0.134,0.687,94.01,249627.0,3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,78,0.624,0.654,8.0,81.0,0.0,0.183,0.577,0.0,0.104,0.564,73.898,288333.0,3,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76,56,0.492,0.896,4.0,76.0,0.0,0.117,0.000172,2.78e-06,0.189,0.534,184.981,285570.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,72,0.662,0.741,0.0,73.0,1.0,0.0334,0.00165,0.0303,0.114,0.404,131.0,188960.0,5,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
75,71,0.713,0.639,2.0,74.0,0.0,0.0313,0.753,0.0,0.0878,0.737,125.959,188067.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
74,68,0.761,0.899,10.0,48.0,0.0,0.183,0.0135,0.0,0.0719,0.673,95.027,217587.0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
74,73,0.457,0.406,9.0,87.0,1.0,0.0291,0.08,0.0,0.117,0.208,151.95,223067.0,3,False,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
74,75,0.455,0.858,11.0,75.0,0.0,0.0391,0.000616,0.000247,0.226,0.597,163.118,207467.0,1,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
73,70,0.648,0.759,6.0,63.0,1.0,0.306,0.0142,0.0,0.648,0.518,85.996,324307.0,2,False,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
72,53,0.442,0.846,4.0,71.0,1.0,0.0764,0.0538,4.71e-06,0.282,0.622,128.235,217653.0,1,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72,69,0.53,0.768,7.0,74.0,1.0,0.0284,0.00385,0.0,0.103,0.374,148.095,260333.0,2,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
72,73,0.871,0.597,5.0,69.0,0.0,0.0464,0.126,0.000113,0.0638,0.635,125.999,234000.0,4,False,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
72,69,0.884,0.677,1.0,74.0,1.0,0.283,0.0778,0.0,0.0732,0.584,101.868,263227.0,3,False,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
72,69,0.71,0.797,4.0,47.0,0.0,0.0582,0.408,0.0,0.16,0.849,94.998,209120.0,2,False,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
71,63,0.62,0.93,1.0,56.0,1.0,0.0374,0.00043,0.0,0.0686,0.609,106.22,190173.0,1,False,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
71,81,0.7,0.758,10.0,47.0,0.0,0.342,0.0444,1.3e-05,0.0401,0.889,78.693,249467.0,4,False,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
71,85,0.655,0.488,1.0,96.0,1.0,0.22,0.0825,1.16e-06,0.221,0.791,91.025,244827.0,4,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71,60,0.583,0.66,11.0,70.0,1.0,0.0377,0.181,0.0,0.0979,0.861,151.956,255560.0,1,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70,56,0.866,0.749,2.0,59.0,1.0,0.253,0.15,0.0,0.0614,0.891,92.074,250747.0,3,False,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
70,65,0.692,0.496,7.0,86.0,1.0,0.0241,0.172,6.42e-06,0.107,0.376,97.945,298960.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,77,0.894,0.404,9.0,77.0,0.0,0.13,0.453,1.57e-06,0.0801,0.759,102.009,236507.0,1,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
69,64,0.546,0.538,7.0,89.0,0.0,0.0523,0.233,0.0,0.118,0.58,182.12,295773.0,2,False,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0
69,75,0.435,0.92,4.0,13.0,0.0,0.201,0.235,0.000353,0.552,0.45,188.899,245960.0,3,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
68,65,0.793,0.698,11.0,55.0,1.0,0.104,0.163,0.145,0.0745,0.339,130.017,285571.0,1,False,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
68,80,0.893,0.74,11.0,69.0,0.0,0.132,0.299,0.0,0.0881,0.963,101.025,299147.0,1,False,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
68,79,0.757,0.78,1.0,70.0,1.0,0.319,0.0811,0.0,0.113,0.589,97.917,232507.0,4,False,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
68,50,0.496,0.819,5.0,75.0,0.0,0.0444,0.0479,0.000215,0.177,0.317,100.215,202013.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,67,0.764,0.648,1.0,82.0,1.0,0.206,0.0563,0.0,0.414,0.391,90.1,278720.0,1,False,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
66,57,0.758,0.957,7.0,35.0,1.0,0.0357,0.039,0.0,0.133,0.966,111.121,267933.0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
66,70,0.59,0.929,2.0,51.0,1.0,0.0478,0.0714,0.000153,0.0598,0.674,119.818,254467.0,2,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65,60,0.618,0.552,8.0,83.0,1.0,0.0981,0.176,0.0,0.252,0.586,81.975,242773.0,1,False,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
65,49,0.811,0.657,6.0,79.0,1.0,0.362,0.0391,0.712,0.0798,0.777,199.958,184907.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,52,0.777,0.852,11.0,82.0,1.0,0.0362,0.303,0.657,0.136,0.907,98.073,245560.0,1,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
65,67,0.678,0.866,1.0,63.0,1.0,0.048,0.00295,0.0,0.16,0.842,88.041,225573.0,1,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
65,64,0.646,0.6,9.0,81.0,1.0,0.458,0.231,0.0,0.0794,0.811,192.082,223973.0,2,False,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0
63,47,0.883,0.887,1.0,69.0,1.0,0.116,0.0111,0.63,0.0367,0.648,124.814,212413.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63,66,0.606,0.75,8.0,65.0,0.0,0.0306,0.00264,0.000788,0.321,0.771,126.316,225867.0,2,False,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
63,51,0.755,0.895,9.0,41.0,1.0,0.0883,0.0507,0.0737,0.222,0.844,118.871,181907.0,1,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,46,0.747,0.398,5.0,111.0,0.0,0.0743,0.211,1.42e-06,0.113,0.428,117.901,268373.0,1,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
62,75,0.859,0.658,8.0,65.0,1.0,0.192,0.0326,0.00181,0.0651,0.538,98.989,255267.0,3,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
62,65,0.678,0.338,10.0,99.0,1.0,0.0319,0.655,0.0,0.215,0.502,109.888,245227.0,1,False,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
62,62,0.405,0.589,6.0,87.0,0.0,0.0586,0.252,0.0,0.661,0.808,83.373,287227.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,63,0.691,0.541,1.0,76.0,1.0,0.0776,0.508,0.0,0.0753,0.319,127.683,243307.0,1,False,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
62,58,0.564,0.6,7.0,83.0,0.0,0.0305,0.183,2.19e-06,0.38,0.442,78.955,210067.0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,43,0.734,0.668,0.0,59.0,0.0,0.0349,0.0526,0.0,0.0925,0.651,99.971,238840.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,63,0.849,0.499,2.0,89.0,1.0,0.271,0.117,4.97e-05,0.268,0.504,92.982,359973.0,1,False,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0
61,46,0.553,0.775,1.0,101.0,0.0,0.043,0.212,0.0,0.0728,0.51,139.993,201920.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,74,0.751,0.84,6.0,68.0,1.0,0.349,0.367,0.0,0.0916,0.801,99.057,213760.0,1,False,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0
60,65,0.788,0.728,5.0,70.0,0.0,0.0295,0.00325,0.23,0.0979,0.936,105.983,200173.0,1,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60,56,0.81,0.791,7.0,77.0,1.0,0.181,0.0893,0.0,0.0838,0.948,153.067,314400.0,3,False,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
59,71,0.454,0.839,3.0,72.0,1.0,0.0441,0.0746,0.0,0.279,0.529,166.166,242200.0,1,False,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
59,67,0.447,0.636,5.0,70.0,1.0,0.0278,0.254,9.25e-05,0.11,0.376,105.678,199320.0,1,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,69,0.707,0.538,0.0,72.0,1.0,0.505,0.362,0.0,0.317,0.439,121.732,234893.0,3,False,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
59,47,0.772,0.724,6.0,76.0,0.0,0.307,0.0149,0.0,0.355,0.518,84.038,298600.0,1,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
59,53,0.649,0.536,5.0,94.0,0.0,0.132,0.492,0.0,0.184,0.513,78.935,245773.0,1,False,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
59,72,0.655,0.623,11.0,79.0,0.0,0.116,0.0861,0.000346,0.0652,0.615,175.973,214787.0,2,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58,69,0.375,0.57,11.0,72.0,1.0,0.0283,0.0385,4.37e-06,0.354,0.255,167.734,278440.0,1,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
58,82,0.714,0.862,6.0,74.0,1.0,0.286,0.0305,0.0,0.0884,0.887,92.849,281240.0,1,False,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
58,81,0.806,0.867,1.0,54.0,1.0,0.157,0.02,0.0,0.131,0.904,81.033,219400.0,4,False,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
57,46,0.66,0.698,11.0,67.0,0.0,0.0302,1.92e-05,0.166,0.0517,0.511,123.005,214600.0,1,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57,49,0.568,0.867,11.0,76.0,1.0,0.0365,0.00344,4.67e-05,0.328,0.88,163.944,221427.0,2,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
57,61,0.707,0.655,1.0,75.0,1.0,0.103,0.264,0.0,0.126,0.415,83.087,254373.0,2,False,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
56,73,0.527,0.808,1.0,67.0,1.0,0.295,0.176,0.0,0.169,0.907,87.025,293667.0,1,False,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
55,50,0.834,0.685,1.0,76.0,0.0,0.225,0.0998,0.0,0.0514,0.877,95.507,278573.0,1,False,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
55,49,0.581,0.747,7.0,82.0,1.0,0.0283,0.0365,1.69e-06,0.193,0.514,146.301,248547.0,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,44,0.641,0.445,6.0,93.0,1.0,0.0368,0.145,0.0,0.108,0.383,81.931,214733.0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,58,0.599,0.714,7.0,83.0,1.0,0.0328,0.324,0.0,0.129,0.859,158.021,221773.0,2,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,70,0.495,0.894,10.0,68.0,1.0,0.102,0.136,0.0,0.106,0.777,168.062,274360.0,2,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54,51,0.687,0.537,10.0,88.0,1.0,0.0305,0.561,0.0,0.107,0.264,120.023,257160.0,3,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,69,0.512,0.525,5.0,83.0,1.0,0.0401,0.327,3.3e-06,0.081,0.294,169.951,240040.0,2,False,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
56,49,0.658,0.826,8.0,78.0,1.0,0.0346,0.00189,0.00275,0.0492,0.795,134.465,220360.0,2,False,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
53,69,0.606,0.699,8.0,49.0,0.0,0.0337,0.343,1.89e-06,0.0757,0.509,83.701,297960.0,2,False,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
53,60,0.835,0.678,4.0,81.0,1.0,0.124,0.227,6.44e-06,0.287,0.708,132.868,209490.0,1,False,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
51,63,0.853,0.752,1.0,94.0,1.0,0.339,0.178,4.65e-06,0.0553,0.935,104.946,234800.0,1,False,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0
51,66,0.649,0.718,7.0,69.0,0.0,0.0594,0.00676,4.26e-06,0.174,0.477,79.993,249293.0,1,False,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
51,61,0.78,0.604,1.0,90.0,1.0,0.0396,0.022,0.0,0.194,0.12,101.043,324600.0,1,False,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
49,56,0.655,0.433,5.0,87.0,0.0,0.0348,0.444,0.0,0.221,0.199,130.127,245293.0,1,False,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0
49,40,0.638,0.54,0.0,83.0,1.0,0.0473,0.506,0.0,0.157,0.352,143.772,218760.0,1,False,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0
